id,lat,lng,seq
M040890,40.784398,-73.956225,230002
M040890,40.784398,-73.956225,240001
M040890,40.785673,-73.955290,240002
M040890,40.785673,-73.955290,250001
M040890,40.787127,-73.954244,250002
M040890,40.787127,-73.954244,260001
M040890,40.788449,-73.953263,260002
M040890,40.788449,-73.953263,270001
M040890,40.790342,-73.951890,270002
M040890,40.790342,-73.951890,280001
M040890,40.791407,-73.951109,280002
M040890,40.791407,-73.951109,290001
M040890,40.792193,-73.950530,290002
M040890,40.792193,-73.950530,300001
M040890,40.793472,-73.949602,300002
M040890,40.793472,-73.949602,310001
M040890,40.794588,-73.948783,310002
M040890,40.794588,-73.948783,320001
M040890,40.794902,-73.948559,320002
M040890,40.795532,-73.948099,320003
M040890,40.796162,-73.947639,320004
M040890,40.796272,-73.947899,320005
M040890,40.796352,-73.948083,320006
M040890,40.796352,-73.948083,330001
M040890,40.796692,-73.948869,330002
M040890,40.796792,-73.948819,330003
M040890,40.796892,-73.948819,330004
M040890,40.796972,-73.948859,330005
M040890,40.797052,-73.948959,330006
M040890,40.797102,-73.949089,330007
M040890,40.797116,-73.949171,330008
M040890,40.797116,-73.949171,340001
M040890,40.797122,-73.949209,340002
M040890,40.797122,-73.949349,340003
M040890,40.797112,-73.949509,340004
M040890,40.797092,-73.949729,340005
M040890,40.797152,-73.949879,340006
M040890,40.797612,-73.950979,340007
M040890,40.798162,-73.952289,340008
M040890,40.798202,-73.952379,340009
M040890,40.798282,-73.952559,340010
M040890,40.798312,-73.952629,340011
M040890,40.798322,-73.952654,340012
M040890,40.798322,-73.952654,350001
M040890,40.799311,-73.955006,350002
M040890,40.799311,-73.955006,360001
M040890,40.799392,-73.955199,360002
M040890,40.799462,-73.955369,360003
M040890,40.799522,-73.955529,360004
M040890,40.800482,-73.957879,360005
M040890,40.800572,-73.957859,360006
M040890,40.800632,-73.957869,360007
M040890,40.800692,-73.957899,360008
M040890,40.800732,-73.957929,360009
M040890,40.800782,-73.958019,360010
M040890,40.800812,-73.958109,360011
M040890,40.800812,-73.958219,360012
M040890,40.800792,-73.958309,360013
M040890,40.800752,-73.958389,360014
M040890,40.800692,-73.958449,360015
M040890,40.800720,-73.958524,360016
M040890,40.800720,-73.958524,370001
M040890,40.801313,-73.960035,370002
M040890,40.801313,-73.960035,380001
M040890,40.801938,-73.961453,380002
M040890,40.801938,-73.961453,390001
M040890,40.803141,-73.964265,390002
M040890,40.803141,-73.964265,400001
M040890,40.804071,-73.966488,400002
M040890,40.804071,-73.966488,410001
M040890,40.806284,-73.965017,410002
M040890,40.806284,-73.965017,420001
M040890,40.808004,-73.963787,420002
M040890,40.808004,-73.963787,430001
M040890,40.810368,-73.962045,430002
M040890,40.810368,-73.962045,440001
M040890,40.812057,-73.960790,440002
M040890,40.812057,-73.960790,450001
M040890,40.813995,-73.959366,450002
M040890,40.813995,-73.959366,460001
M040890,40.814981,-73.958672,460002
M040890,40.814981,-73.958672,470001
M040890,40.817359,-73.956942,470002
M040890,40.817359,-73.956942,480001
M040890,40.818551,-73.956069,480002
M040890,40.818551,-73.956069,490001
M040890,40.820661,-73.954533,490002
M040890,40.820661,-73.954533,500001
M040890,40.821271,-73.954089,500002
M040890,40.821271,-73.954089,510001
M040890,40.822843,-73.952938,510002
M040890,40.822843,-73.952938,520001
M040890,40.824110,-73.952021,520002
M040890,40.824110,-73.952021,530001
M040890,40.825338,-73.951112,530002
M040890,40.825338,-73.951112,540001
M040890,40.826824,-73.950046,540002
M040890,40.826824,-73.950046,550001
M040890,40.827945,-73.949211,550002
M040890,40.827945,-73.949211,560001
M040890,40.829196,-73.948310,560002
M040890,40.829196,-73.948310,570001
M040890,40.830445,-73.947395,570002
M040890,40.830445,-73.947395,580001
M040890,40.831726,-73.946452,580002
M040890,40.831726,-73.946452,590001
M040890,40.833017,-73.945503,590002
M040890,40.833017,-73.945503,600001
M040890,40.834286,-73.944586,600002
M040890,40.834286,-73.944586,610001
M040890,40.835547,-73.943672,610002
M040890,40.835547,-73.943672,620001
M040890,40.836767,-73.942765,620002
M040890,40.836767,-73.942765,630001
M040890,40.838033,-73.941836,630002
M040890,40.838033,-73.941836,640001
M040890,40.838372,-73.941579,640002
M040890,40.839112,-73.941039,640003
M040890,40.839202,-73.941219,640004
M040890,40.839712,-73.942179,640005
M040890,40.840182,-73.943069,640006
M040890,40.840578,-73.942912,640007
M040890,40.840578,-73.942912,650001
M040890,40.842425,-73.942161,650002
M040890,40.842425,-73.942161,660001
M040890,40.842622,-73.942079,660002
M040890,40.842802,-73.942009,660003
M040890,40.843072,-73.941899,660004
M040890,40.843432,-73.941639,660005
M040890,40.844042,-73.941139,660006
M040890,40.844342,-73.940942,660007
M040890,40.844342,-73.940942,670001
M040890,40.845716,-73.940367,670002
M040890,40.845716,-73.940367,680001
M040890,40.846841,-73.939912,680002
M040890,40.846841,-73.939912,690001
M040890,40.846992,-73.939849,690002
M040890,40.847202,-73.939779,690003
M040890,40.847832,-73.939519,690004
M040890,40.847922,-73.939489,690005
M040890,40.847922,-73.939489,700001
M040890,40.848192,-73.939399,700002
M040890,40.848662,-73.939249,700003
M040890,40.848852,-73.939179,700004
M040890,40.848942,-73.939139,700005
M040890,40.849092,-73.939059,700006
M040890,40.849162,-73.939019,700007
M040890,40.849292,-73.938949,700008
M040890,40.849682,-73.938779,700009
M040890,40.849982,-73.938649,700010
M040890,40.850902,-73.938279,700011
M040890,40.851220,-73.938160,700012
M040890,40.851220,-73.938160,710001
M040890,40.852409,-73.937723,710002
M040890,40.852409,-73.937723,720001
M040890,40.853652,-73.937338,720002
M040890,40.853652,-73.937338,730001
M040890,40.855098,-73.936886,730002
M040890,40.855098,-73.936886,740001
M040890,40.855422,-73.936789,740002
M040890,40.855702,-73.936639,740003
M040890,40.857102,-73.935599,740004
M040890,40.857365,-73.935404,740005
M040890,40.857365,-73.935404,750001
M040890,40.858422,-73.934619,750002
M040890,40.858672,-73.934459,750003
M040890,40.859018,-73.934250,750004
M040890,40.859018,-73.934250,760001
M040890,40.859202,-73.934139,760002
M040890,40.859212,-73.934029,760003
M040890,40.859262,-73.933939,760004
M040890,40.859332,-73.933899,760005
M040890,40.859422,-73.933909,760006
M040890,40.859612,-73.933399,760007
M040890,40.859732,-73.933139,760008
M040890,40.859912,-73.932909,760009
M040890,40.860012,-73.932809,760010
M040890,40.860122,-73.932729,760011
M040890,40.860382,-73.932589,760012
M040890,40.860512,-73.932539,760013
M040890,40.860792,-73.932469,760014
M040890,40.861092,-73.932429,760015
M040890,40.861412,-73.932419,760016
M040890,40.861712,-73.932449,760017
M040890,40.861942,-73.932509,760018
M040890,40.862652,-73.932749,760019
M040890,40.862782,-73.932769,760020
M040890,40.862822,-73.932769,760021
M040890,40.862932,-73.932749,760022
M040890,40.863042,-73.932709,760023
M040890,40.863192,-73.932609,760024
M040890,40.863302,-73.932499,760025
M040890,40.863356,-73.932435,760026
M040890,40.863356,-73.932435,770001
M040890,40.863872,-73.931829,770002
M040890,40.864672,-73.930949,770003
M040890,40.864882,-73.930899,770004
M040890,40.865032,-73.930899,770005
M040890,40.865172,-73.930919,770006
M040890,40.865302,-73.930959,770007
M040890,40.865422,-73.931019,770008
M040890,40.865532,-73.931119,770009
M040890,40.865622,-73.931249,770010
M040890,40.865662,-73.931429,770011
M040890,40.865672,-73.931659,770012
M040890,40.865642,-73.931839,770013
M040890,40.865565,-73.931991,770014
M040891,40.746644,-73.983771,10001
M040891,40.748361,-73.982514,10002
M040891,40.748361,-73.982514,20001
M040891,40.750172,-73.981193,20002
M040891,40.750172,-73.981193,30001
M040891,40.750272,-73.981119,30002
M040891,40.750902,-73.980669,30003
M040891,40.751512,-73.980219,30004
M040891,40.752053,-73.979826,30005
M040891,40.752053,-73.979826,40001
M040891,40.752132,-73.979769,40002
M040891,40.752352,-73.979609,40003
M040891,40.752542,-73.979479,40004
M040891,40.752822,-73.979269,40005
M040891,40.753377,-73.978850,40006
M040891,40.753377,-73.978850,50001
M040891,40.753472,-73.978779,50002
M040891,40.754002,-73.978399,50003
M040891,40.754052,-73.978359,50004
M040891,40.754092,-73.978329,50005
M040891,40.754722,-73.977869,50006
M040891,40.755263,-73.977476,50007
M040891,40.755263,-73.977476,60001
M040891,40.755342,-73.977419,60002
M040891,40.755972,-73.976959,60003
M040891,40.756524,-73.976549,60004
M040891,40.756524,-73.976549,70001
M040891,40.756592,-73.976499,70002
M040891,40.756972,-73.976239,70003
M040891,40.757222,-73.976049,70004
M040891,40.757784,-73.975647,70005
M040891,40.757784,-73.975647,80001
M040891,40.757852,-73.975599,80002
M040891,40.758482,-73.975129,80003
M040891,40.759092,-73.974679,80004
M040891,40.759669,-73.974263,80005
M040891,40.759669,-73.974263,90001
M040891,40.759732,-73.974219,90002
M040891,40.760352,-73.973769,90003
M040891,40.760982,-73.973299,90004
M040891,40.761540,-73.972893,90005
M040891,40.761540,-73.972893,100001
M040891,40.761602,-73.972849,100002
M040891,40.762282,-73.972359,100003
M040891,40.762890,-73.971914,100004
M040891,40.762890,-73.971914,110001
M040891,40.764719,-73.970581,110002
M040891,40.764719,-73.970581,120001
M040891,40.766310,-73.969416,120002
M040891,40.766310,-73.969416,130001
M040891,40.767874,-73.968274,130002
M040891,40.767874,-73.968274,140001
M040891,40.768849,-73.967569,140002
M040891,40.768849,-73.967569,150001
M040891,40.770113,-73.966648,150002
M040891,40.770113,-73.966648,160001
M040891,40.771834,-73.965383,160002
M040891,40.771834,-73.965383,170001
M040891,40.772452,-73.964929,170002
M040891,40.772802,-73.964677,170003
M040891,40.772802,-73.964677,180001
M040891,40.773092,-73.964469,180002
M040891,40.773722,-73.964009,180003
M040891,40.774362,-73.963549,180004
M040891,40.774992,-73.963089,180005
M040891,40.775357,-73.962826,180006
M040891,40.775357,-73.962826,190001
M040891,40.777486,-73.961273,190002
M040891,40.777486,-73.961273,200001
M040891,40.778828,-73.960292,200002
M040891,40.778828,-73.960292,210001
M040891,40.781189,-73.958562,210002
M040891,40.781189,-73.958562,220001
M040891,40.782709,-73.957452,220002
M040891,40.782709,-73.957452,230001
M040891,40.784398,-73.956225,230002
M040891,40.784398,-73.956225,240001
M040891,40.785673,-73.955290,240002
M040891,40.785673,-73.955290,250001
M040891,40.787127,-73.954244,250002
M040891,40.787127,-73.954244,260001
M040891,40.788449,-73.953263,260002
M040891,40.788449,-73.953263,270001
M040891,40.790342,-73.951890,270002
M040891,40.790342,-73.951890,280001
M040891,40.791407,-73.951109,280002
M040891,40.791407,-73.951109,290001
M040891,40.792193,-73.950530,290002
M040891,40.792193,-73.950530,300001
M040891,40.793472,-73.949602,300002
M040891,40.793472,-73.949602,310001
M040891,40.794588,-73.948783,310002
M040891,40.794588,-73.948783,320001
M040891,40.794902,-73.948559,320002
M040891,40.795532,-73.948099,320003
M040891,40.796162,-73.947639,320004
M040891,40.796272,-73.947899,320005
M040891,40.796352,-73.948083,320006
M040891,40.796352,-73.948083,330001
M040891,40.796692,-73.948869,330002
M040891,40.796792,-73.948819,330003
M040891,40.796892,-73.948819,330004
M040891,40.796972,-73.948859,330005
M040891,40.797052,-73.948959,330006
M040891,40.797102,-73.949089,330007
M040891,40.797116,-73.949171,330008
M040891,40.797116,-73.949171,340001
M040891,40.797122,-73.949209,340002
M040891,40.797122,-73.949349,340003
M040891,40.797112,-73.949509,340004
M040891,40.797092,-73.949729,340005
M040891,40.797152,-73.949879,340006
M040891,40.797612,-73.950979,340007
M040891,40.798162,-73.952289,340008
M040891,40.798202,-73.952379,340009
M040891,40.798282,-73.952559,340010
M040891,40.798312,-73.952629,340011
M040891,40.798322,-73.952654,340012
M040891,40.798322,-73.952654,350001
M040891,40.799311,-73.955006,350002
M040891,40.799311,-73.955006,360001
M040891,40.799392,-73.955199,360002
M040891,40.799462,-73.955369,360003
M040891,40.799522,-73.955529,360004
M040891,40.800482,-73.957879,360005
M040891,40.800572,-73.957859,360006
M040891,40.800632,-73.957869,360007
M040891,40.800692,-73.957899,360008
M040891,40.800732,-73.957929,360009
M040891,40.800782,-73.958019,360010
M040891,40.800812,-73.958109,360011
M040891,40.800812,-73.958219,360012
M040891,40.800792,-73.958309,360013
M040891,40.800752,-73.958389,360014
M040891,40.800692,-73.958449,360015
M040891,40.800720,-73.958524,360016
M040891,40.800720,-73.958524,370001
M040891,40.801313,-73.960035,370002
M040891,40.801313,-73.960035,380001
M040891,40.801938,-73.961453,380002
M040891,40.801938,-73.961453,390001
M040891,40.803141,-73.964265,390002
M040891,40.803141,-73.964265,400001
M040891,40.804071,-73.966488,400002
M040891,40.804071,-73.966488,410001
M040891,40.806284,-73.965017,410002
M040891,40.806284,-73.965017,420001
M040891,40.808004,-73.963787,420002
M040891,40.808004,-73.963787,430001
M040891,40.810368,-73.962045,430002
M040891,40.810368,-73.962045,440001
M040891,40.812057,-73.960790,440002
M040891,40.812057,-73.960790,450001
M040891,40.813995,-73.959366,450002
M040891,40.813995,-73.959366,460001
M040891,40.814981,-73.958672,460002
M040891,40.814981,-73.958672,470001
M040891,40.817359,-73.956942,470002
M040891,40.817359,-73.956942,480001
M040891,40.818551,-73.956069,480002
M040891,40.818551,-73.956069,490001
M040891,40.820661,-73.954533,490002
M040891,40.820661,-73.954533,500001
M040891,40.821271,-73.954089,500002
M040891,40.821271,-73.954089,510001
M040891,40.822843,-73.952938,510002
M040891,40.822843,-73.952938,520001
M040891,40.824110,-73.952021,520002
M040891,40.824110,-73.952021,530001
M040891,40.825338,-73.951112,530002
M040891,40.825338,-73.951112,540001
M040891,40.826824,-73.950046,540002
M040891,40.826824,-73.950046,550001
M040891,40.827945,-73.949211,550002
M040891,40.827945,-73.949211,560001
M040891,40.829196,-73.948310,560002
M040891,40.829196,-73.948310,570001
M040891,40.830445,-73.947395,570002
M040891,40.830445,-73.947395,580001
M040891,40.831726,-73.946452,580002
M040891,40.831726,-73.946452,590001
M040891,40.833017,-73.945503,590002
M040891,40.833017,-73.945503,600001
M040891,40.834286,-73.944586,600002
M040891,40.834286,-73.944586,610001
M040891,40.835547,-73.943672,610002
M040891,40.835547,-73.943672,620001
M040891,40.836767,-73.942765,620002
M040891,40.836767,-73.942765,630001
M040891,40.838033,-73.941836,630002
M040891,40.838033,-73.941836,640001
M040891,40.838372,-73.941579,640002
M040891,40.839112,-73.941039,640003
M040891,40.839202,-73.941219,640004
M040891,40.839712,-73.942179,640005
M040891,40.840182,-73.943069,640006
M040891,40.840578,-73.942912,640007
M040891,40.840578,-73.942912,650001
M040891,40.842425,-73.942161,650002
M040891,40.842425,-73.942161,660001
M040891,40.842622,-73.942079,660002
M040891,40.842802,-73.942009,660003
M040891,40.843072,-73.941899,660004
M040891,40.843432,-73.941639,660005
M040891,40.844042,-73.941139,660006
M040891,40.844342,-73.940942,660007
M040891,40.844342,-73.940942,670001
M040891,40.845716,-73.940367,670002
M040891,40.845716,-73.940367,680001
M040891,40.846841,-73.939912,680002
M040891,40.846841,-73.939912,690001
M040891,40.846992,-73.939849,690002
M040891,40.847202,-73.939779,690003
M040891,40.847832,-73.939519,690004
M040891,40.847922,-73.939489,690005
M040891,40.847922,-73.939489,700001
M040891,40.848192,-73.939399,700002
M040891,40.848662,-73.939249,700003
M040891,40.848852,-73.939179,700004
M040891,40.848942,-73.939139,700005
M040891,40.849092,-73.939059,700006
M040891,40.849162,-73.939019,700007
M040891,40.849292,-73.938949,700008
M040891,40.849682,-73.938779,700009
M040891,40.849982,-73.938649,700010
M040891,40.850902,-73.938279,700011
M040891,40.851220,-73.938160,700012
M040891,40.851220,-73.938160,710001
M040891,40.852409,-73.937723,710002
M040891,40.852409,-73.937723,720001
M040891,40.853652,-73.937338,720002
M040891,40.853652,-73.937338,730001
M040891,40.855098,-73.936886,730002
M040891,40.855098,-73.936886,740001
M040891,40.855422,-73.936789,740002
M040891,40.855702,-73.936639,740003
M040891,40.857102,-73.935599,740004
M040891,40.857365,-73.935404,740005
M040891,40.857365,-73.935404,750001
M040891,40.858422,-73.934619,750002
M040891,40.858672,-73.934459,750003
M040891,40.859018,-73.934250,750004
M040892,40.865495,-73.932079,10001
M040892,40.865462,-73.932119,10002
M040892,40.865322,-73.932229,10003
M040892,40.865182,-73.932319,10004
M040892,40.865042,-73.932389,10005
M040892,40.864712,-73.932509,10006
M040892,40.864522,-73.932589,10007
M040892,40.864362,-73.932609,10008
M040892,40.864252,-73.932609,10009
M040892,40.863809,-73.932445,10010
M040892,40.863809,-73.932445,20001
M040892,40.863792,-73.932439,20002
M040892,40.863652,-73.932419,20003
M040892,40.863532,-73.932429,20004
M040892,40.863302,-73.932499,20005
M040892,40.863192,-73.932609,20006
M040892,40.863042,-73.932709,20007
M040892,40.862932,-73.932749,20008
M040892,40.862822,-73.932769,20009
M040892,40.862782,-73.932769,20010
M040892,40.862652,-73.932749,20011
M040892,40.861942,-73.932509,20012
M040892,40.861712,-73.932449,20013
M040892,40.861412,-73.932419,20014
M040892,40.861092,-73.932429,20015
M040892,40.860792,-73.932469,20016
M040892,40.860512,-73.932539,20017
M040892,40.860382,-73.932589,20018
M040892,40.860122,-73.932729,20019
M040892,40.860012,-73.932809,20020
M040892,40.859912,-73.932909,20021
M040892,40.859732,-73.933139,20022
M040892,40.859612,-73.933399,20023
M040892,40.859422,-73.933909,20024
M040892,40.859472,-73.933979,20025
M040892,40.859492,-73.934069,20026
M040892,40.859492,-73.934169,20027
M040892,40.859442,-73.934269,20028
M040892,40.859382,-73.934309,20029
M040892,40.859302,-73.934289,20030
M040892,40.859233,-73.934230,20031
M040892,40.859233,-73.934230,30001
M040892,40.859232,-73.934229,30002
M040892,40.859202,-73.934139,30003
M040892,40.858672,-73.934459,30004
M040892,40.858422,-73.934619,30005
M040892,40.857102,-73.935599,30006
M040892,40.856775,-73.935842,30007
M040892,40.856775,-73.935842,40001
M040892,40.855702,-73.936639,40002
M040892,40.855422,-73.936789,40003
M040892,40.855092,-73.936889,40004
M040892,40.854807,-73.936977,40005
M040892,40.854807,-73.936977,50001
M040892,40.853119,-73.937504,50002
M040892,40.853119,-73.937504,60001
M040892,40.851873,-73.937914,60002
M040892,40.851873,-73.937914,70001
M040892,40.850613,-73.938395,70002
M040892,40.850613,-73.938395,80001
M040892,40.849982,-73.938649,80002
M040892,40.849682,-73.938779,80003
M040892,40.849292,-73.938949,80004
M040892,40.849162,-73.939019,80005
M040892,40.849092,-73.939059,80006
M040892,40.848942,-73.939139,80007
M040892,40.848852,-73.939179,80008
M040892,40.848662,-73.939249,80009
M040892,40.848192,-73.939399,80010
M040892,40.847832,-73.939519,80011
M040892,40.847562,-73.939630,80012
M040892,40.847562,-73.939630,90001
M040892,40.845833,-73.940320,90002
M040892,40.845833,-73.940320,100001
M040892,40.844417,-73.940899,100002
M040892,40.844417,-73.940899,110001
M040892,40.844392,-73.940909,110002
M040892,40.844042,-73.941139,110003
M040892,40.843432,-73.941639,110004
M040892,40.843169,-73.941829,110005
M040892,40.843169,-73.941829,120001
M040892,40.843072,-73.941899,120002
M040892,40.842802,-73.942009,120003
M040892,40.842622,-73.942079,120004
M040892,40.842142,-73.942279,120005
M040892,40.841881,-73.942380,120006
M040892,40.841881,-73.942380,130001
M040892,40.839887,-73.943182,130002
M040892,40.839887,-73.943182,140001
M040892,40.838706,-73.943645,140002
M040892,40.838706,-73.943645,150001
M040892,40.837523,-73.944118,150002
M040892,40.837523,-73.944118,160001
M040892,40.836082,-73.944669,160002
M040892,40.836082,-73.944669,170001
M040892,40.835912,-73.944669,170002
M040892,40.835752,-73.944609,170003
M040892,40.835612,-73.944509,170004
M040892,40.835502,-73.944389,170005
M040892,40.835422,-73.944249,170006
M040892,40.835332,-73.944039,170007
M040892,40.834702,-73.944519,170008
M040892,40.834210,-73.944876,170009
M040892,40.834210,-73.944876,180001
M040892,40.832475,-73.946135,180002
M040892,40.832475,-73.946135,190001
M040892,40.830626,-73.947475,190002
M040892,40.830626,-73.947475,200001
M040892,40.829362,-73.948411,200002
M040892,40.829362,-73.948411,210001
M040892,40.827476,-73.949793,210002
M040892,40.827476,-73.949793,220001
M040892,40.826657,-73.950395,220002
M040892,40.826657,-73.950395,230001
M040892,40.824277,-73.952114,230002
M040892,40.824277,-73.952114,240001
M040892,40.823038,-73.953038,240002
M040892,40.823038,-73.953038,250001
M040892,40.821804,-73.953937,250002
M040892,40.821804,-73.953937,260001
M040892,40.819940,-73.955323,260002
M040892,40.819940,-73.955323,270001
M040892,40.818408,-73.956432,270002
M040892,40.818408,-73.956432,280001
M040892,40.816132,-73.958096,280002
M040892,40.816132,-73.958096,290001
M040892,40.814988,-73.958950,290002
M040892,40.814988,-73.958950,300001
M040892,40.811691,-73.961342,300002
M040892,40.811691,-73.961342,310001
M040892,40.810286,-73.962360,310002
M040892,40.810286,-73.962360,320001
M040892,40.807905,-73.964095,320002
M040892,40.807905,-73.964095,330001
M040892,40.806599,-73.965051,330002
M040892,40.806599,-73.965051,340001
M040892,40.805336,-73.965967,340002
M040892,40.805336,-73.965967,350001
M040892,40.804852,-73.966299,350002
M040892,40.804192,-73.966789,350003
M040892,40.804122,-73.966609,350004
M040892,40.803932,-73.966155,350005
M040892,40.803932,-73.966155,360001
M040892,40.802798,-73.963455,360002
M040892,40.802798,-73.963455,370001
M040892,40.801615,-73.960710,370002
M040892,40.801615,-73.960710,380001
M040892,40.801098,-73.959540,380002
M040892,40.801098,-73.959540,390001
M040892,40.801082,-73.959499,390002
M040892,40.800692,-73.958449,390003
M040892,40.800612,-73.958489,390004
M040892,40.800552,-73.958489,390005
M040892,40.800482,-73.958459,390006
M040892,40.800422,-73.958399,390007
M040892,40.800372,-73.958329,390008
M040892,40.800342,-73.958249,390009
M040892,40.800332,-73.958129,390010
M040892,40.800362,-73.958039,390011
M040892,40.800422,-73.957939,390012
M040892,40.800482,-73.957879,390013
M040892,40.800406,-73.957692,390014
M040892,40.800406,-73.957692,400001
M040892,40.799231,-73.954817,400002
M040892,40.799231,-73.954817,410001
M040892,40.798343,-73.952703,410002
M040892,40.798343,-73.952703,420001
M040892,40.798312,-73.952629,420002
M040892,40.798282,-73.952559,420003
M040892,40.798202,-73.952379,420004
M040892,40.798162,-73.952289,420005
M040892,40.797612,-73.950979,420006
M040892,40.797152,-73.949879,420007
M040892,40.797092,-73.949729,420008
M040892,40.796892,-73.949669,420009
M040892,40.796812,-73.949629,420010
M040892,40.796782,-73.949619,420011
M040892,40.796732,-73.949569,420012
M040892,40.796682,-73.949499,420013
M040892,40.796632,-73.949419,420014
M040892,40.796575,-73.949457,420015
M040892,40.796575,-73.949457,430001
M040892,40.795477,-73.950235,430002
M040892,40.795477,-73.950235,440001
M040892,40.794143,-73.951208,440002
M040892,40.794143,-73.951208,450001
M040892,40.793037,-73.952011,450002
M040892,40.793037,-73.952011,460001
M040892,40.791537,-73.953107,460002
M040892,40.791537,-73.953107,470001
M040892,40.789167,-73.954842,470002
M040892,40.789167,-73.954842,480001
M040892,40.788179,-73.955552,480002
M040892,40.788179,-73.955552,490001
M040892,40.786520,-73.956772,490002
M040892,40.786520,-73.956772,500001
M040892,40.785424,-73.957571,500002
M040892,40.785424,-73.957571,510001
M040892,40.785332,-73.957639,510002
M040892,40.784712,-73.958099,510003
M040892,40.784092,-73.958549,510004
M040892,40.783963,-73.958639,510005
M040892,40.783963,-73.958639,520001
M040892,40.783452,-73.958999,520002
M040892,40.783392,-73.959049,520003
M040892,40.782832,-73.959459,520004
M040892,40.782202,-73.959919,520005
M040892,40.782148,-73.959957,520006
M040892,40.782148,-73.959957,530001
M040892,40.781522,-73.960409,530002
M040892,40.781212,-73.960639,530003
M040892,40.780842,-73.960909,530004
M040892,40.780399,-73.961239,530005
M040892,40.780399,-73.961239,540001
M040892,40.778512,-73.962617,540002
M040892,40.778512,-73.962617,550001
M040892,40.776214,-73.964293,550002
M040892,40.776214,-73.964293,560001
M040892,40.775577,-73.964756,560002
M040892,40.775577,-73.964756,570001
M040892,40.774313,-73.965674,570002
M040892,40.774313,-73.965674,580001
M040892,40.771763,-73.967538,580002
M040892,40.771763,-73.967538,590001
M040892,40.770226,-73.968661,590002
M040892,40.770226,-73.968661,600001
M040892,40.768193,-73.970141,600002
M040892,40.768193,-73.970141,610001
M040892,40.768032,-73.970259,610002
M040892,40.767382,-73.970729,610003
M040892,40.767321,-73.970774,610004
M040892,40.767321,-73.970774,620001
M040892,40.766762,-73.971189,620002
M040892,40.766132,-73.971649,620003
M040892,40.766053,-73.971706,620004
M040892,40.766053,-73.971706,630001
M040892,40.764409,-73.972916,630002
M040892,40.764409,-73.972916,640001
M040892,40.761758,-73.974839,640002
M040892,40.761758,-73.974839,650001
M040892,40.761662,-73.974909,650002
M040892,40.761032,-73.975369,650003
M040892,40.760402,-73.975829,650004
M040892,40.760292,-73.975909,650005
M040892,40.760172,-73.975999,650006
M040892,40.759884,-73.976213,650007
M040892,40.759884,-73.976213,660001
M040892,40.757990,-73.977584,660002
M040892,40.757990,-73.977584,670001
M040892,40.756119,-73.978958,670002
M040892,40.756119,-73.978958,680001
M040892,40.754840,-73.979896,680002
M040892,40.754840,-73.979896,690001
M040892,40.753170,-73.981103,690002
M040892,40.753170,-73.981103,700001
M040892,40.750903,-73.982755,700002
M040892,40.750903,-73.982755,710001
M040892,40.750342,-73.983179,710002
M040892,40.749722,-73.983619,710003
M040892,40.749092,-73.984079,710004
M040892,40.748533,-73.984485,710005
M040892,40.748533,-73.984485,720001
M040892,40.748432,-73.984559,720002
M040892,40.748272,-73.984679,720003
M040892,40.747762,-73.985049,720004
M040892,40.747142,-73.985499,720005
M040892,40.746472,-73.983899,720006
M040892,40.746583,-73.983816,720007
M040893,40.859233,-73.934230,10001
M040893,40.859232,-73.934229,10002
M040893,40.859202,-73.934139,10003
M040893,40.858672,-73.934459,10004
M040893,40.858422,-73.934619,10005
M040893,40.857102,-73.935599,10006
M040893,40.856775,-73.935842,10007
M040893,40.856775,-73.935842,20001
M040893,40.855702,-73.936639,20002
M040893,40.855422,-73.936789,20003
M040893,40.855092,-73.936889,20004
M040893,40.854807,-73.936977,20005
M040893,40.854807,-73.936977,30001
M040893,40.853119,-73.937504,30002
M040893,40.853119,-73.937504,40001
M040893,40.851873,-73.937914,40002
M040893,40.851873,-73.937914,50001
M040893,40.850613,-73.938395,50002
M040893,40.850613,-73.938395,60001
M040893,40.849982,-73.938649,60002
M040893,40.849682,-73.938779,60003
M040893,40.849292,-73.938949,60004
M040893,40.849162,-73.939019,60005
M040893,40.849092,-73.939059,60006
M040893,40.848942,-73.939139,60007
M040893,40.848852,-73.939179,60008
M040893,40.848662,-73.939249,60009
M040893,40.848192,-73.939399,60010
M040893,40.847832,-73.939519,60011
M040893,40.847562,-73.939630,60012
M040893,40.847562,-73.939630,70001
M040893,40.845833,-73.940320,70002
M040893,40.845833,-73.940320,80001
M040893,40.844417,-73.940899,80002
M040893,40.844417,-73.940899,90001
M040893,40.844392,-73.940909,90002
M040893,40.844042,-73.941139,90003
M040893,40.843432,-73.941639,90004
M040893,40.843169,-73.941829,90005
M040893,40.843169,-73.941829,100001
M040893,40.843072,-73.941899,100002
M040893,40.842802,-73.942009,100003
M040893,40.842622,-73.942079,100004
M040893,40.842142,-73.942279,100005
M040893,40.841881,-73.942380,100006
M040893,40.841881,-73.942380,110001
M040893,40.839887,-73.943182,110002
M040893,40.839887,-73.943182,120001
M040893,40.838706,-73.943645,120002
M040893,40.838706,-73.943645,130001
M040893,40.837523,-73.944118,130002
M040893,40.837523,-73.944118,140001
M040893,40.836082,-73.944669,140002
M040893,40.836082,-73.944669,150001
M040893,40.835912,-73.944669,150002
M040893,40.835752,-73.944609,150003
M040893,40.835612,-73.944509,150004
M040893,40.835502,-73.944389,150005
M040893,40.835422,-73.944249,150006
M040893,40.835332,-73.944039,150007
